userID,placeID,rating,food_rating,service_rating,Rating_sum,latitude,longitude,smoker,drink_level,dress_preference,ambience,transport,marital_status,hijos,birth_year,age,interest,personality,religion,activity,color,weight,budget,height,res_latitude,res_longitude,the_geom_meter,name,address,city,state,country,fax,zip,alcohol,smoking_area,dress_code,accessibility,price,url,Rambience,franchise,area,other_services
U1001,132825,2,2,1,5,22.139997,-100.978803,FALSE,abstemious,informal,family,on foot,single,independent,1989,22,variety,thrifty-protector,none,student,black,69,medium,1.77,23.7602683,-99.1658646,0101000020957F0000A478418BBA8057C133851EB22C4E4941,Pollo_Frito_Buenos_Aires,tampico,victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,quiet,t,closed,none
U1014,135076,1,2,1,4,23.751607,-99.170108,FALSE,abstemious,?,friends,public,single,independent,1990,21,none,hard-worker,Catholic,student,blue,53,medium,1.69,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1088,132830,0,2,2,4,22.142748,-100.940664,FALSE,social drinker,informal,family,on foot,single,independent,1991,20,none,hard-worker,Catholic,student,blue,62,medium,1.6,23.7602683,-99.1658646,0101000020957F0000A478418BBA8057C133851EB22C4E4941,Pollo_Frito_Buenos_Aires,tampico,victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,quiet,t,closed,none
U1088,135108,2,2,2,6,22.142748,-100.940664,FALSE,social drinker,informal,family,on foot,single,independent,1991,20,none,hard-worker,Catholic,student,blue,62,medium,1.6,22.149192,-101.002936,0101000020957F0000E7B79B1DB94758C1D29BC363D8AA4B41,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,SLP,Mexico,?,78220,No_Alcohol_Served,none,informal,no_accessibility,medium,sushi-itto.com.mx,familiar,f,closed,none
U1014,135069,1,0,1,2,23.751607,-99.170108,FALSE,abstemious,?,friends,public,single,independent,1990,21,none,hard-worker,Catholic,student,blue,53,medium,1.69,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1014,135050,2,2,2,6,23.751607,-99.170108,FALSE,abstemious,?,friends,public,single,independent,1990,21,none,hard-worker,Catholic,student,blue,53,medium,1.69,22.135011,-101.0286,0101000020957F00005DAD35642E4958C11BBCDE4A02B34B41,Restaurante de Mariscos la Langosta,Cordillera de Los Alpes 675 Loma Verde,San Luis Potosi,SLP,Mexico,?,78214,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1088,135057,1,2,2,5,22.142748,-100.940664,FALSE,social drinker,informal,family,on foot,single,independent,1991,20,none,hard-worker,Catholic,student,blue,62,medium,1.6,22.135011,-101.0286,0101000020957F00005DAD35642E4958C11BBCDE4A02B34B41,Restaurante de Mariscos la Langosta,Cordillera de Los Alpes 675 Loma Verde,San Luis Potosi,SLP,Mexico,?,78214,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1014,135081,2,1,1,4,23.751607,-99.170108,FALSE,abstemious,?,friends,public,single,independent,1990,21,none,hard-worker,Catholic,student,blue,53,medium,1.69,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1014,135057,1,0,2,3,23.751607,-99.170108,FALSE,abstemious,?,friends,public,single,independent,1990,21,none,hard-worker,Catholic,student,blue,53,medium,1.69,22.135011,-101.0286,0101000020957F00005DAD35642E4958C11BBCDE4A02B34B41,Restaurante de Mariscos la Langosta,Cordillera de Los Alpes 675 Loma Verde,San Luis Potosi,SLP,Mexico,?,78214,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1014,135070,2,2,2,6,23.751607,-99.170108,FALSE,abstemious,?,friends,public,single,independent,1990,21,none,hard-worker,Catholic,student,blue,53,medium,1.69,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1088,135041,2,2,2,6,22.142748,-100.940664,FALSE,social drinker,informal,family,on foot,single,independent,1991,20,none,hard-worker,Catholic,student,blue,62,medium,1.6,23.7355234,-99.1295877,0101000020957F000040E8F628488557C18224E8B948454941,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1088,135069,1,2,2,5,22.142748,-100.940664,FALSE,social drinker,informal,family,on foot,single,independent,1991,20,none,hard-worker,Catholic,student,blue,62,medium,1.6,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1088,135082,2,2,2,6,22.142748,-100.940664,FALSE,social drinker,informal,family,on foot,single,independent,1991,20,none,hard-worker,Catholic,student,blue,62,medium,1.6,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1014,135043,1,0,0,1,23.751607,-99.170108,FALSE,abstemious,?,friends,public,single,independent,1990,21,none,hard-worker,Catholic,student,blue,53,medium,1.69,23.7355234,-99.1295877,0101000020957F000040E8F628488557C18224E8B948454941,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1014,135042,1,1,0,2,23.751607,-99.170108,FALSE,abstemious,?,friends,public,single,independent,1990,21,none,hard-worker,Catholic,student,blue,53,medium,1.69,23.7355234,-99.1295877,0101000020957F000040E8F628488557C18224E8B948454941,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1088,135071,0,0,0,0,22.142748,-100.940664,FALSE,social drinker,informal,family,on foot,single,independent,1991,20,none,hard-worker,Catholic,student,blue,62,medium,1.6,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1088,135054,2,2,2,6,22.142748,-100.940664,FALSE,social drinker,informal,family,on foot,single,independent,1991,20,none,hard-worker,Catholic,student,blue,62,medium,1.6,22.135011,-101.0286,0101000020957F00005DAD35642E4958C11BBCDE4A02B34B41,Restaurante de Mariscos la Langosta,Cordillera de Los Alpes 675 Loma Verde,San Luis Potosi,SLP,Mexico,?,78214,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1088,135070,2,2,1,5,22.142748,-100.940664,FALSE,social drinker,informal,family,on foot,single,independent,1991,20,none,hard-worker,Catholic,student,blue,62,medium,1.6,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1014,135066,2,1,2,5,23.751607,-99.170108,FALSE,abstemious,?,friends,public,single,independent,1990,21,none,hard-worker,Catholic,student,blue,53,medium,1.69,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1088,135032,2,2,2,6,22.142748,-100.940664,FALSE,social drinker,informal,family,on foot,single,independent,1991,20,none,hard-worker,Catholic,student,blue,62,medium,1.6,23.7355234,-99.1295877,0101000020957F000040E8F628488557C18224E8B948454941,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1088,135081,1,2,2,5,22.142748,-100.940664,FALSE,social drinker,informal,family,on foot,single,independent,1991,20,none,hard-worker,Catholic,student,blue,62,medium,1.6,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1088,135051,2,1,2,5,22.142748,-100.940664,FALSE,social drinker,informal,family,on foot,single,independent,1991,20,none,hard-worker,Catholic,student,blue,62,medium,1.6,22.135011,-101.0286,0101000020957F00005DAD35642E4958C11BBCDE4A02B34B41,Restaurante de Mariscos la Langosta,Cordillera de Los Alpes 675 Loma Verde,San Luis Potosi,SLP,Mexico,?,78214,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1014,132830,2,2,1,5,23.751607,-99.170108,FALSE,abstemious,?,friends,public,single,independent,1990,21,none,hard-worker,Catholic,student,blue,53,medium,1.69,23.7602683,-99.1658646,0101000020957F0000A478418BBA8057C133851EB22C4E4941,Pollo_Frito_Buenos_Aires,tampico,victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,quiet,t,closed,none
U1014,135082,0,0,0,0,23.751607,-99.170108,FALSE,abstemious,?,friends,public,single,independent,1990,21,none,hard-worker,Catholic,student,blue,53,medium,1.69,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1056,135066,2,2,2,6,22.168997,-100.974376,FALSE,social drinker,informal,family,on foot,single,independent,1930,81,none,hard-worker,Catholic,student,yellow,61,medium,1.62,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1056,135050,0,0,0,0,22.168997,-100.974376,FALSE,social drinker,informal,family,on foot,single,independent,1930,81,none,hard-worker,Catholic,student,yellow,61,medium,1.62,22.135011,-101.0286,0101000020957F00005DAD35642E4958C11BBCDE4A02B34B41,Restaurante de Mariscos la Langosta,Cordillera de Los Alpes 675 Loma Verde,San Luis Potosi,SLP,Mexico,?,78214,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1056,135076,2,2,2,6,22.168997,-100.974376,FALSE,social drinker,informal,family,on foot,single,independent,1930,81,none,hard-worker,Catholic,student,yellow,61,medium,1.62,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1056,135081,2,2,2,6,22.168997,-100.974376,FALSE,social drinker,informal,family,on foot,single,independent,1930,81,none,hard-worker,Catholic,student,yellow,61,medium,1.62,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1056,135062,2,2,2,6,22.168997,-100.974376,FALSE,social drinker,informal,family,on foot,single,independent,1930,81,none,hard-worker,Catholic,student,yellow,61,medium,1.62,22.153703,-100.979033,0101000020957F0000D177B9CFB14758C162A211E1C2A34B41,Restaurante El Cielo Potosino,Julian de Los Reyes 400 Centro,San Luis Potosi,SLP,Mexico,?,78000,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1056,135027,2,2,2,6,22.168997,-100.974376,FALSE,social drinker,informal,family,on foot,single,independent,1930,81,none,hard-worker,Catholic,student,yellow,61,medium,1.62,22.147145,-100.974494,0101000020957F000087BEDDE8D24858C1B20CDB33DBA24B41,Restaurant Orizatlan,Pascual M. Hernandez 240,San Luis Potosi,SLP,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1056,135085,2,2,2,6,22.168997,-100.974376,FALSE,social drinker,informal,family,on foot,single,independent,1930,81,none,hard-worker,Catholic,student,yellow,61,medium,1.62,22.150802,-100.98268,0101000020957F00009F823DA6094858C18A2D4D37F9A44B41,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,SLP,Mexico,?,78000,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,?,familiar,f,closed,none
U1056,135052,2,2,2,6,22.168997,-100.974376,FALSE,social drinker,informal,family,on foot,single,independent,1930,81,none,hard-worker,Catholic,student,yellow,61,medium,1.62,22.135011,-101.0286,0101000020957F00005DAD35642E4958C11BBCDE4A02B34B41,Restaurante de Mariscos la Langosta,Cordillera de Los Alpes 675 Loma Verde,San Luis Potosi,SLP,Mexico,?,78214,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1056,132825,2,2,2,6,22.168997,-100.974376,FALSE,social drinker,informal,family,on foot,single,independent,1930,81,none,hard-worker,Catholic,student,yellow,61,medium,1.62,23.7602683,-99.1658646,0101000020957F0000A478418BBA8057C133851EB22C4E4941,Pollo_Frito_Buenos_Aires,tampico,victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,quiet,t,closed,none
U1056,135051,2,2,2,6,22.168997,-100.974376,FALSE,social drinker,informal,family,on foot,single,independent,1930,81,none,hard-worker,Catholic,student,yellow,61,medium,1.62,22.135011,-101.0286,0101000020957F00005DAD35642E4958C11BBCDE4A02B34B41,Restaurante de Mariscos la Langosta,Cordillera de Los Alpes 675 Loma Verde,San Luis Potosi,SLP,Mexico,?,78214,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1134,135047,1,1,1,3,22.149654,-100.99861,FALSE,casual drinker,no preference,family,public,single,independent,1991,20,variety,hard-worker,Catholic,student,black,52,medium,1.65,23.7355234,-99.1295877,0101000020957F000040E8F628488557C18224E8B948454941,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1134,135026,0,0,0,0,22.149654,-100.99861,FALSE,casual drinker,no preference,family,public,single,independent,1991,20,variety,hard-worker,Catholic,student,black,52,medium,1.65,23.7324226,-99.1586602,0101000020957F00004609B96F198557C11973490A874D4941,tacos de la estacion,?,?,?,?,?,?,No_Alcohol_Served,none,informal,no_accessibility,low,?,quiet,f,open,none
U1134,135044,1,1,1,3,22.149654,-100.99861,FALSE,casual drinker,no preference,family,public,single,independent,1991,20,variety,hard-worker,Catholic,student,black,52,medium,1.65,23.7355234,-99.1295877,0101000020957F000040E8F628488557C18224E8B948454941,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1134,132825,1,2,1,4,22.149654,-100.99861,FALSE,casual drinker,no preference,family,public,single,independent,1991,20,variety,hard-worker,Catholic,student,black,52,medium,1.65,23.7602683,-99.1658646,0101000020957F0000A478418BBA8057C133851EB22C4E4941,Pollo_Frito_Buenos_Aires,tampico,victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,quiet,t,closed,none
U1134,135059,2,1,0,3,22.149654,-100.99861,FALSE,casual drinker,no preference,family,public,single,independent,1991,20,variety,hard-worker,Catholic,student,black,52,medium,1.65,22.135011,-101.0286,0101000020957F00005DAD35642E4958C11BBCDE4A02B34B41,Restaurante de Mariscos la Langosta,Cordillera de Los Alpes 675 Loma Verde,San Luis Potosi,SLP,Mexico,?,78214,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1134,135065,2,2,2,6,22.149654,-100.99861,FALSE,casual drinker,no preference,family,public,single,independent,1991,20,variety,hard-worker,Catholic,student,black,52,medium,1.65,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1134,135046,2,1,1,4,22.149654,-100.99861,FALSE,casual drinker,no preference,family,public,single,independent,1991,20,variety,hard-worker,Catholic,student,black,52,medium,1.65,23.7355234,-99.1295877,0101000020957F000040E8F628488557C18224E8B948454941,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1134,135085,2,1,2,5,22.149654,-100.99861,FALSE,casual drinker,no preference,family,public,single,independent,1991,20,variety,hard-worker,Catholic,student,black,52,medium,1.65,22.150802,-100.98268,0101000020957F00009F823DA6094858C18A2D4D37F9A44B41,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,SLP,Mexico,?,78000,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,?,familiar,f,closed,none
U1134,135079,1,1,2,4,22.149654,-100.99861,FALSE,casual drinker,no preference,family,public,single,independent,1991,20,variety,hard-worker,Catholic,student,black,52,medium,1.65,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1134,135055,2,2,2,6,22.149654,-100.99861,FALSE,casual drinker,no preference,family,public,single,independent,1991,20,variety,hard-worker,Catholic,student,black,52,medium,1.65,22.135011,-101.0286,0101000020957F00005DAD35642E4958C11BBCDE4A02B34B41,Restaurante de Mariscos la Langosta,Cordillera de Los Alpes 675 Loma Verde,San Luis Potosi,SLP,Mexico,?,78214,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1134,132754,2,1,1,4,22.149654,-100.99861,FALSE,casual drinker,no preference,family,public,single,independent,1991,20,variety,hard-worker,Catholic,student,black,52,medium,1.65,23.7602683,-99.1658646,0101000020957F0000A478418BBA8057C133851EB22C4E4941,Pollo_Frito_Buenos_Aires,tampico,victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,quiet,t,closed,none
U1134,132572,0,0,0,0,22.149654,-100.99861,FALSE,casual drinker,no preference,family,public,single,independent,1991,20,variety,hard-worker,Catholic,student,black,52,medium,1.65,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
U1134,135075,2,1,1,4,22.149654,-100.99861,FALSE,casual drinker,no preference,family,public,single,independent,1991,20,variety,hard-worker,Catholic,student,black,52,medium,1.65,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1134,135080,1,1,1,3,22.149654,-100.99861,FALSE,casual drinker,no preference,family,public,single,independent,1991,20,variety,hard-worker,Catholic,student,black,52,medium,1.65,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1134,135064,2,2,2,6,22.149654,-100.99861,FALSE,casual drinker,no preference,family,public,single,independent,1991,20,variety,hard-worker,Catholic,student,black,52,medium,1.65,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1134,135074,2,2,2,6,22.149654,-100.99861,FALSE,casual drinker,no preference,family,public,single,independent,1991,20,variety,hard-worker,Catholic,student,black,52,medium,1.65,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1106,135041,1,1,1,3,18.927072,-99.173584,FALSE,casual drinker,informal,friends,car owner,single,independent,1930,81,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,23.7355234,-99.1295877,0101000020957F000040E8F628488557C18224E8B948454941,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1126,135069,0,0,0,0,22.15421,-100.942233,FALSE,casual drinker,formal,friends,on foot,single,independent,1990,21,technology,hard-worker,Catholic,student,purple,65,low,1.63,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1106,135032,0,0,0,0,18.927072,-99.173584,FALSE,casual drinker,informal,friends,car owner,single,independent,1930,81,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,23.7355234,-99.1295877,0101000020957F000040E8F628488557C18224E8B948454941,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1126,135057,2,2,2,6,22.15421,-100.942233,FALSE,casual drinker,formal,friends,on foot,single,independent,1990,21,technology,hard-worker,Catholic,student,purple,65,low,1.63,22.135011,-101.0286,0101000020957F00005DAD35642E4958C11BBCDE4A02B34B41,Restaurante de Mariscos la Langosta,Cordillera de Los Alpes 675 Loma Verde,San Luis Potosi,SLP,Mexico,?,78214,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1126,132830,0,0,0,0,22.15421,-100.942233,FALSE,casual drinker,formal,friends,on foot,single,independent,1990,21,technology,hard-worker,Catholic,student,purple,65,low,1.63,23.7602683,-99.1658646,0101000020957F0000A478418BBA8057C133851EB22C4E4941,Pollo_Frito_Buenos_Aires,tampico,victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,quiet,t,closed,none
U1106,135028,2,1,0,3,18.927072,-99.173584,FALSE,casual drinker,informal,friends,car owner,single,independent,1930,81,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,23.7355234,-99.1295877,0101000020957F000040E8F628488557C18224E8B948454941,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1126,135040,0,0,0,0,22.15421,-100.942233,FALSE,casual drinker,formal,friends,on foot,single,independent,1990,21,technology,hard-worker,Catholic,student,purple,65,low,1.63,23.7355234,-99.1295877,0101000020957F000040E8F628488557C18224E8B948454941,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1126,135106,2,2,2,6,22.15421,-100.942233,FALSE,casual drinker,formal,friends,on foot,single,independent,1990,21,technology,hard-worker,Catholic,student,purple,65,low,1.63,22.149192,-101.002936,0101000020957F0000E7B79B1DB94758C1D29BC363D8AA4B41,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,SLP,Mexico,?,78220,No_Alcohol_Served,none,informal,no_accessibility,medium,sushi-itto.com.mx,familiar,f,closed,none
U1126,135052,2,1,1,4,22.15421,-100.942233,FALSE,casual drinker,formal,friends,on foot,single,independent,1990,21,technology,hard-worker,Catholic,student,purple,65,low,1.63,22.135011,-101.0286,0101000020957F00005DAD35642E4958C11BBCDE4A02B34B41,Restaurante de Mariscos la Langosta,Cordillera de Los Alpes 675 Loma Verde,San Luis Potosi,SLP,Mexico,?,78214,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1126,135041,2,1,1,4,22.15421,-100.942233,FALSE,casual drinker,formal,friends,on foot,single,independent,1990,21,technology,hard-worker,Catholic,student,purple,65,low,1.63,23.7355234,-99.1295877,0101000020957F000040E8F628488557C18224E8B948454941,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1126,135038,1,0,1,2,22.15421,-100.942233,FALSE,casual drinker,formal,friends,on foot,single,independent,1990,21,technology,hard-worker,Catholic,student,purple,65,low,1.63,23.7355234,-99.1295877,0101000020957F000040E8F628488557C18224E8B948454941,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1126,135054,1,2,1,4,22.15421,-100.942233,FALSE,casual drinker,formal,friends,on foot,single,independent,1990,21,technology,hard-worker,Catholic,student,purple,65,low,1.63,22.135011,-101.0286,0101000020957F00005DAD35642E4958C11BBCDE4A02B34B41,Restaurante de Mariscos la Langosta,Cordillera de Los Alpes 675 Loma Verde,San Luis Potosi,SLP,Mexico,?,78214,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1126,135108,2,2,1,5,22.15421,-100.942233,FALSE,casual drinker,formal,friends,on foot,single,independent,1990,21,technology,hard-worker,Catholic,student,purple,65,low,1.63,22.149192,-101.002936,0101000020957F0000E7B79B1DB94758C1D29BC363D8AA4B41,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,SLP,Mexico,?,78220,No_Alcohol_Served,none,informal,no_accessibility,medium,sushi-itto.com.mx,familiar,f,closed,none
U1044,134986,2,2,2,6,18.95298,-99.260789,TRUE,social drinker,informal,family,car owner,married,kids,1969,42,variety,thrifty-protector,Catholic,professional,orange,85,medium,1.73,22.147622,-101.0102749,0101000020957F000068BE7C87C24758C1920A360A08AD4B41,emilianos,venustiano carranza,san luis potos,mexico,?,?,?,Wine-Beer,none,informal,completely,low,?,familiar,t,closed,variety
U1124,135054,1,1,1,3,22.137072,-100.918865,FALSE,casual drinker,informal,friends,public,single,independent,1991,20,none,hard-worker,Catholic,student,blue,51,low,1.2,22.135011,-101.0286,0101000020957F00005DAD35642E4958C11BBCDE4A02B34B41,Restaurante de Mariscos la Langosta,Cordillera de Los Alpes 675 Loma Verde,San Luis Potosi,SLP,Mexico,?,78214,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1044,132768,2,2,2,6,18.95298,-99.260789,TRUE,social drinker,informal,family,car owner,married,kids,1969,42,variety,thrifty-protector,Catholic,professional,orange,85,medium,1.73,23.7602683,-99.1658646,0101000020957F0000A478418BBA8057C133851EB22C4E4941,Pollo_Frito_Buenos_Aires,tampico,victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,quiet,t,closed,none
